firm_name,prospect_type,contact_name,email,county,touch,subject,send_status,prospect_status,sent_at,delivered_at,opened_at,wa_clicked_at,joined_whatsapp_at,bounced_at,suppressed,suppression_reason,prospect_id,send_id
Imslaw LTD,firm,,crime@rbsolicitors.com,,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:42.240Z,,,,,,false,,fop_30cb773c700bd353,fos_mq9kx30r_a71a371c
Keith Dyson Solicitors LTD,firm,,crime@keithflower.com,,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:41.904Z,,,,,,false,,fop_d2d8a70ef1fe7808,fos_mq9kx2rg_8bed2afe
Malcolm Mcguinness,firm,,crime@malcolmmcguinness.com,,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:41.558Z,,,,,,false,,fop_1a9c1cb12f82ee46,fos_mq9kx2hn_64ce6a55
I B B Law LLP,firm,,crime@bpslaw.co.uk,Middlesex,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:41.114Z,,,,,,false,,fop_446c70bd3fee86bd,fos_mq9kx25j_b9506238
Goodwin Stevens Solicitors,firm,,crime@goodwinstevens.com,,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:40.783Z,,,,,,false,,fop_a30b4baf843d5d08,fos_mq9kx1w4_24742a01
Whiskers LLP Solicitors & Notaries,firm,,crime@downslaw.co.uk,Herts,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:40.383Z,,,,,,false,,fop_23880b09142f5d4c,fos_mq9kx1l2_f8574cc5
Allington Hughes LTD,firm,,crime@hfclaw.com,,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:40.031Z,,,,,,false,,fop_dcd5c9f34108380c,fos_mq9kx1bd_117ba1e1
Pearson Caulfield,firm,,crime@pearson-caulfield.co.uk,,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:39.632Z,,,,,,false,,fop_6e112baf293ab1c2,fos_mq9kx10i_bdd24e90
Yarwood Holmes Law LTD,firm,,crime@graceonlaw.co.uk,Northumberland,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:39.248Z,,,,,,false,,fop_4ea43c9048a1cffb,fos_mq9kx0qa_bfae319b
Birnberg Peirce LTD,firm,,crime@birnbergpeirce.co.uk,,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:38.701Z,,,,,,false,,fop_8bdf860c5051ac24,fos_mq9kx0ac_89df052b
Straw & Pearce LTD,firm,,crime@strawandpearce.co.uk,Leicestershire,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:38.368Z,,,,,,false,,fop_86f2c75fde462fa8,fos_mq9kx015_d27c7372
Edward Hughes LLP,firm,,crime@edwardhugheslaw.co.uk,Denbighshire,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:38.006Z,,,,,,false,,fop_cfefbc8af32a9141,fos_mq9kwzr8_ccca1781
Sheridan Bowles LTD,firm,,crime@sheridanbowles.co.uk,Norfolk,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:37.634Z,,,,,,false,,fop_9889c26817a1ba27,fos_mq9kwzgs_b155cb01
Metcalfe David Eyres,firm,,crime@metcalfedavideyres.co.uk,South Yorkshire,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:37.273Z,,,,,,false,,fop_67822f5d450599cc,fos_mq9kwz6v_61374bad
Howells Solicitors Limited,firm,,crime@howells.law,South Yorkshire,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:36.856Z,,,2026-06-19T09:55:07.244Z,,,false,,fop_984549892489fbb5,fos_mq9kwyv6_69ad7bfc
David Ake & Co,firm,,crime@davidake.co.uk,,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:36.487Z,,,,,,false,,fop_5adf68d1ad870f00,fos_mq9kwykq_af05018b
Paul J Watson Solicitor,firm,,crime@pauljwatson.com,,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:36.070Z,,,,,,false,,fop_203253b634438e37,fos_mq9kwy9g_a036ad7f
Paisleys,firm,,crime@paisleys.co.uk,Cumbria,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:35.594Z,,,,,,false,,fop_83c2331f61cda73b,fos_mq9kwxw9_b6802394
Elliott Stern Solicitors,firm,,es@elliottsternsols.co.uk,,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:35.126Z,,,,,,false,,fop_086a75ddcec1ee54,fos_mq9kwxiw_906f6317
Geraint Jones & Co LTD,firm,,user@domain.com,Powys,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:34.580Z,,,,,,false,,fop_ec881553b133e065,fos_mq9kwx41_c1f55796
Richard Brown & Co,firm,,example@example.com,,Initial invite,Free WhatsApp group for criminal firms — police station cover,bounced,bounced,2026-06-11T14:14:34.213Z,,,,,2026-06-12T04:14:34.858Z,true,bounce,fop_079857c0b7887d36,fos_mq9kwwtr_ea383cf5
Jeremy Roberts & Co,firm,,jeremyroberts.co@btconnect.com,,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:33.852Z,,,,,,false,,fop_a61c477a540ce12e,fos_mq9kwwjs_8f8f3970
Vale Solicitors Ltd,firm,,info@valesolicitors.com,Vale of Glamorgan,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:33.488Z,,,,,,false,,fop_8491e0ccd4c9237d,fos_mq9kww9p_c91214dc
Poole Townsend,firm,,info@pooletownsend.co.uk,Dorset,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:33.114Z,,,,,,false,,fop_199658ca2eefe8fe,fos_mq9kwvza_21dfb51d
Hennah Haywood Law Ltd,firm,,hello@hh-law.uk,Newport,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:32.766Z,,,,,,false,,fop_c0621050b9b18454,fos_mq9kwvpn_f4f7bea7
Slee Blackwell Solicitors,firm,,info@sleeblackwell.co.uk,Devon,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:32.424Z,,,,,,false,,fop_f15f55a3ba0af331,fos_mq9kwvg3_711bbb75
J W Hughes & Co LLP,firm,,yvonne.kinsey@clement-hughes.co.uk,,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:32.050Z,,,,,,false,,fop_395b707d8b78800b,fos_mq9kwv5x_d444795b
Cuttle & Co,firm,,office@cuttles.co.uk,,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:31.668Z,,,,,,false,,fop_0537b9dc67904f8c,fos_mq9kwuv3_15969e92
Kamrans Solicitors,firm,,mail@kamransolicitors.co.uk,,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:31.317Z,,,,,,false,,fop_56e42a59a8a3373d,fos_mq9kwulh_917b8cea
Coomber Rich LTD,firm,,enquiries@coomber-rich.co.uk,Hampshire,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:30.872Z,,,2026-06-18T19:20:18.412Z,,,false,,fop_2d4778a0cde9072b,fos_mq9kwu91_b6dbaa49
Stephen Fidler & Co,firm,,enquiries@legalombudsman.org.uk,,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:30.446Z,,,2026-06-18T19:20:35.485Z,,,false,,fop_2c2e13716deb3a3a,fos_mq9kwtxb_2f0c278a
Philip Hanby LTD Ta Mcneil & Co Sols,firm,,mark.mcneil@mcneilandco.co.uk,Lincolnshire,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:29.969Z,,,2026-06-18T19:20:29.274Z,,,false,,fop_e2154d605e19fc43,fos_mq9kwtjl_411f5b77
Carter Osborne LTD,firm,,mail@carterosborne.co.uk,Northamptonshire,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:29.616Z,,,2026-06-18T19:20:28.756Z,,,false,,fop_9292da364768781a,fos_mq9kwta9_b6f11069
The Johnson Partnership,firm,,mail@thejohnsonpartnership.co.uk,,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:28.925Z,,,2026-06-18T19:20:29.722Z,,,false,,fop_198b40712ff7793c,fos_mq9kwsqr_cc951954
Burton & Co LLP,firm,,inmail@burtonlaw.co.uk,Lincolnshire,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:28.483Z,,,2026-06-18T19:26:07.465Z,,,false,,fop_7c56af1cc7bac35f,fos_mq9kwsey_1e29cbbc
Lewis Rodgers LTD,firm,,info@richardsandlewissolicitors.com,,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:27.999Z,,,,,,false,,fop_69882441644344e9,fos_mq9kws15_a34adaa4
Pcb Solicitors LLP,firm,,reception@pcblaw.co.uk,Shropshire,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:27.604Z,,,,,,false,,fop_b948eb40f3d22b77,fos_mq9kwrqa_91632477
Achillea & Co,firm,,info@achillealaw.co.uk,,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,bounced,2026-06-11T14:14:27.254Z,,,,,,true,bounce,fop_58b1de967500d6b6,fos_mq9kwrgl_77d8d583
Tranters Solicitors LTD,firm,,info@tranters.co.uk,,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:26.420Z,,,,,,false,,fop_f24963dbe01b35fb,fos_mq9kwqtg_409e3e04
Cartwright King Solicitors LTD,firm,,clientservices@cartwrightking.co.uk,,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:26.041Z,,,,,,false,,fop_954ed69583bdef67,fos_mq9kwqiv_496f3336
Norton Peskett Solicitors,firm,,enquire.beccles@nortonpeskett.co.uk,Suffolk,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:25.659Z,,,,,,false,,fop_db7a5cb09933d402,fos_mq9kwq84_db56cddf
Cousins Tyrer Solicitors,firm,,mail@cousins-tyrer.com,,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:25.332Z,,,,,,false,,fop_3fb10c52873a554b,fos_mq9kwpz6_806ccddf
Singleton Winn Connell,firm,,enquiries@swc-solicitors.co.uk,,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:24.863Z,,,2026-06-18T19:19:58.864Z,,,false,,fop_366997d81615a6de,fos_mq9kwply_416be9b2
Geoffrey Forrester & Co (T/A Forrester Solicitors),firm,,mail@forrester-solicitors.co.uk,Tyne & Wear,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:24.408Z,,,2026-06-18T19:20:17.183Z,,,false,,fop_77d7fbd36f2c186b,fos_mq9kwp9n_d6b641ee
Churchers Solicitors LLP,firm,,info@churchers.co.uk,Hampshire,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:24.012Z,,,,,,false,,fop_360267d5ed1cc7bc,fos_mq9kwoyd_0f6d607a
Tait Farrier Graham LLP,firm,,recept@gatesheadsolicitors.co.uk,Tyne & Wear,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:23.566Z,,,,,,false,,fop_ee65d16d1a7603f3,fos_mq9kwomb_d6e6419d
Andrew Storch Solicitors LTD,firm,,enquiries@andrewstorch.co.uk,Berkshire,Initial invite,Free WhatsApp group for criminal firms — police station cover,clicked,sent,2026-06-11T14:14:23.178Z,,,2026-06-11T14:16:06.822Z,,,false,,fop_1cf2b71f3f911748,fos_mq9kwob9_c30a6361
Mcgregors Solicitors,firm,,admin@mcgregors-solicitors.co.uk,,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:21.748Z,,,,,,false,,fop_b5f69fa40233a7ff,fos_mq9kwn7r_de0416a5
Moss Law LTD T/A Mosshaselhurst Solicitors,firm,,reception@mosshaselhurst.co.uk,Cheshire,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:14:21.346Z,,,2026-06-18T19:19:49.556Z,,,false,,fop_70abccbe5d0689d8,fos_mq9kwmwk_636567b4
Duncan Lewis Solicitors  LTD,firm,,dataprotection@duncanlewis.com,Essex,Initial invite,Free WhatsApp group for criminal firms — police station cover,clicked,sent,2026-06-11T14:14:20.972Z,,,2026-06-11T14:15:30.193Z,,,false,,fop_06d8063a5b5c2343,fos_mq9kwmmq_b2ae9035
Whiskers LLP Solicitors & Notaries,firm,,crime@downslaw.co.uk,Essex,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:05:28.990Z,,,,,,false,,fop_2c9728ac5af4beec,fos_mq9kl8ov_69673db8
Sternberg Reed LLP,firm,,crime@sternberg-reed.co.uk,Essex,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:05:27.441Z,,,,,,false,,fop_16ee176cafdb3043,fos_mq9kl7hq_6ebefc4d
Sternberg Reed LLP,firm,,crime@sternberg-reed.co.uk,Essex,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:05:25.890Z,,,,,,false,,fop_690fe0a479f3b438,fos_mq9kl6ap_9ec1e404
Sternberg Reed LLP,firm,,crime@sternberg-reed.co.uk,Essex,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:05:24.268Z,,,,,,false,,fop_8dc2bbb70ace96e2,fos_mq9kl51j_4ab3fae7
Wainwright & Cummins LLP,firm,,newenquiries@wainwrightcummins.co.uk,,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,unsubscribed,2026-06-11T14:05:22.719Z,,,,,,true,unsubscribe,fop_55e669718a285721,fos_mq9kl3uj_2e9e7538
Paul Robinson Solicitors LLP,firm,,crime@paulrobinson.co.uk,Essex,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:05:21.202Z,,,,,,false,,fop_019fe5c76ca31e8c,fos_mq9kl2og_0b5ffd83
Paul Robinson Solicitors LLP,firm,,crime@paulrobinson.co.uk,Essex,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:05:19.605Z,,,,,,false,,fop_e63c4894815a6832,fos_mq9kl1g2_31ceb26e
Poole Alcock LLP,firm,,info@poolealcock.co.uk,Surrey,Initial invite,Free WhatsApp group for criminal firms — police station cover,clicked,unsubscribed,2026-06-11T14:05:18.062Z,,,2026-06-12T03:13:55.036Z,,,true,unsubscribe,fop_99a775834b1948d8,fos_mq9kl097_8e171cd9
Kingsley Napley LLP,firm,,info@kingsleynapley.co.uk,Surrey,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:05:16.541Z,,,,,,false,,fop_385bd00fce3b684f,fos_mq9kkz2z_184a9339
Ashtons Legal,firm,,info@ashtonslegal.co.uk,Essex,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:05:15.016Z,,,,,,false,,fop_03547baec5d9c28d,fos_mq9kkxwo_8b341589
Oxley & Coward Solicitors LLP,firm,,crimedept@oxcow.co.uk,South Yorkshire,Initial invite,Free WhatsApp group for criminal firms — police station cover,clicked,sent,2026-06-11T14:05:13.474Z,,,2026-06-16T07:54:22.992Z,,,false,,fop_ff10365faa289ab3,fos_mq9kkwpu_db4208af
Andrew Storch Solicitors LTD,firm,,enquiries@andrewstorch.co.uk,Surrey,Initial invite,Free WhatsApp group for criminal firms — police station cover,clicked,sent,2026-06-11T14:05:11.936Z,,,2026-06-11T14:06:41.813Z,,,false,,fop_8306f31385818e67,fos_mq9kkvj3_07188cdd
BCL Solicitors LLP,firm,,info@bcl.com,Greater London,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:05:10.415Z,,,,,,false,,fop_40c7ca3ebb546d5b,fos_mq9kkucs_4a050f05
Neil Foley & Co,firm,,admin@neilfoleyandco.co.uk,Rhondda Cynon Taf,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:05:08.857Z,,,,,,false,,fop_ebcee6fc2da5cd73,fos_mq9kkt5k_74ad280e
West Midlands Solicitors,firm,,info@westmidlandssolicitors.co.uk,West Midlands,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:05:07.280Z,,,,,,false,,fop_e5efe04e4632c994,fos_mq9kkrxm_8cc5c781
Walters & Barbary Solicitors,firm,,reception@waltersbarbary.co.uk,Cornwall,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,excluded,2026-06-11T14:05:05.741Z,,,,,,false,,fop_208c68298f237ea2,fos_mq9kkqqw_a68a879a
Smith Partnership,firm,,info@smithpartnership.co.uk,Leicestershire,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:05:04.181Z,,,2026-06-18T19:19:37.949Z,,,false,,fop_c08cc130ce538e5c,fos_mq9kkpjk_b3378771
Reeds Solicitors LLP,firm,,info@reeds.co.uk,Bridgend,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:05:02.647Z,,,2026-06-18T19:19:49.032Z,,,false,,fop_1a518f11ea218e58,fos_mq9kkocz_7b9a582c
Norton Peskett,firm,,lowestoft@nortonpeskett.co.uk,Suffolk,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:05:01.090Z,,,,,,false,,fop_9633f75fb7fb0666,fos_mq9kkn5v_45ad2618
J W Hughes & Co,firm,,enquiry@jwhugheslaw.co.uk,Conwy,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:04:59.565Z,,,,,,false,,fop_07f557a00f112e47,fos_mq9kklzb_498956b5
Hanratty & Co Solicitors,firm,,enquiries@hanrattylaw.com,Powys,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:04:57.963Z,,,2026-06-18T19:19:30.202Z,,,false,,fop_af4466b963bd1b29,fos_mq9kkkqv_59b740c2
Evans Hayes Burnell Limited,firm,,info@ehblegal.co.uk,Bridgend,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:04:56.415Z,,,,,,false,,fop_963af0bc25505d32,fos_mq9kkjjx_37c6ead7
Davies & Co Solicitors,firm,,info@daviesandco.co.uk,Pembrokeshire,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:04:54.797Z,,,,,,false,,fop_dcf00866ec4c7c6d,fos_mq9kkid3_11306266
Cornwall Defence Solicitors,firm,,contact@cornwalldefencesolicitors.co.uk,Cornwall,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:04:53.054Z,,,,,,false,,fop_a5a9ffb707d49cd8,fos_mq9kkh2x_472e3f5c
CJCH Solicitors,firm,,info@cjch.co.uk,Anglesey,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:04:51.531Z,,,2026-06-18T19:19:42.032Z,,,false,,fop_0b40c74e60e6cfdd,fos_mq9kkfs7_320e107e
Barricella Hughes Marchant Solicitors,firm,,info@bhmsolicitors.co.uk,Suffolk,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:04:49.989Z,,,,,,false,,fop_404b3bbacbb64287,fos_mq9kkelf_ae6f3aef
Allington Hughes Law,firm,,enquiry@allingtonhughes.co.uk,Conwy,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:04:48.439Z,,,2026-06-18T19:19:23.017Z,,,false,,fop_7a134c61c8b3be10,fos_mq9kkded_15e76141
Abraham Solicitors,firm,,info@abrahamsolicitors.co.uk,Wrexham,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:04:46.835Z,,,,,,false,,fop_1d38dde9d0329421,fos_mq9kkc5r_a95aa8ea
Irwin Mitchell,firm,,info@irwinmitchell.com,Surrey,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T14:04:45.387Z,,,,,,false,,fop_8dd7f8953988aa57,fos_mq9kkazk_b6203808
Brachers LLP,firm,,info@brachers.co.uk,Kent,Initial invite,Free WhatsApp group for criminal firms — police station cover,sent,sent,2026-06-11T10:00:33.771Z,,,,,,false,,fop_de5256714344d1f4,fos_mq9bu986_8a0b2e46
